product_id,product_name,brand,price,initial_price,discount,review_count,rating,category_name,root_category_name,available_for_delivery,available_for_pickup,source_product_id,source
PROD_6d59c4daa0,TheLovely Men & Women Long Sleeve Baseball Raglan Tee Shirt Top (S-3XL),TheLovely,14.4,15.99,1.6,11,4.4,All Baseball Gear & Equipments,Sports & Outdoors,True,False,5492294359,walmart
PROD_1d3d011895,Uvplove Women's Fall Long Sleeve Crew Neck Loose Lightweight Knitted Pullover Sweater yh purple-l,UVPLove,20.0,32.99,13.0,57,4.5,Womens Sweaters,Clothing,True,False,3139034210,walmart
PROD_681399979d,SHOWMALL Plus Size Shirt for Women 3/4 Sleeve Clothes Navy Blue 4X Blouse Swing Top Crewneck Maternity Loose Clothing for Leggings,Showmall,19.0,31.99,13.0,1503,4.4,Plus Size Tunic Tops,Clothing,True,False,651165096,walmart
PROD_5d9aa45b3e,"HORMEL COMPLEATS Rice & Chicken, Shelf-Stable, 7.5 oz Plastic Microwaveable Tray",Hormel,2.28,23.26375,6.07625,524,3.8,Pantry staples,Food,False,True,10291017,walmart
PROD_2043330c6b,"Chiclily Dresses for Women Long Sleeve Round Neck Casual T Shirts Loose Fitting Sweater Tunic Dress with Side Button, US Size Medium in Dark Grey",Chiclily,25.0,39.99,15.0,534,4.8,Womens Sweaters,Clothing,True,False,2320713397,walmart
PROD_ecd57b2e08,Mubineo Women Denim Long Jumpsuit Casual Spaghetti Strap Wide Leg Romper Pants Summer Baggy Bib Overalls,Mubineo,25.9,33.85,7.96,48,3.0,Womens Denim Overalls,Clothing,True,False,2294150264,walmart
PROD_2018af4c4c,Free Country Men's Tech Stretch Short II - Blue L,FREE COUNTRY,40.0,51.0,11.0,3,5.0,Mens Shorts,Clothing,True,False,2677890305,walmart
PROD_6bc9876373,ZXSXSY Women Sleeveless Square Neck Spaghetti Straps Solid Color Velvet Tank Top,ZXSXSY,15.0,17.99,3.0,28,4.0,Womens Tank Tops,Clothing,True,False,5164148011,walmart
PROD_582dfaf894,Nlife Women's Bohemian High Waist Flowy Double Layer Maxi Skirt,Nlife,20.0,26.99,7.0,144,3.4,Womens Skirts,Clothing,True,False,3100329946,walmart
PROD_b32b4cf3a8,Amay Grommet Blackout Curtain Panel Baby Pink 84 Inch Wide by 96 Inch Long -1Panel,Amay's,106.0,132.0,26.4,11,4.5,Shop Curtains,Home,True,False,2354001915,walmart
PROD_da88452e6a,"Emma + Oliver 6'x9' Contemporary Swirl Plush Pile Accent Rug with Scraped Effect in Purple, Gray, Black and White and Jute Backing",EMMA + OLIVER,87.0,188.73,101.74,15,5.0,All Area Rugs,Home,True,False,974681248,walmart
PROD_0df0e591c6,"Avidlove Christmas Romper Pajamas for Women Sexy Santa Velvet Lingerie Jumpsuit Shorts Bodysuit with Belt Sexy Santa Claus Outfits,Red",Avidlove,20.0,22.99,3.0,9,4.9,Lingerie Sets,Clothing,True,False,2978837194,walmart
PROD_de57abd1c1,"WestinTrends Dylan Adirondack Chairs Set of 2 with Side Table, All Weather Poly Lumber Outdoor Seating Patio Conversation Bistro Set, Seashell Curved Slat Backrest, Gray",WestinTrends,386.0,599.99,214.0,18,4.9,3 Piece Patio Dining Set,Patio & Garden,True,False,874138671,walmart
PROD_c708400623,MOSHU Blouses for Women Dressy Casual Button Down Shirts Ruffle Sleeve V Neck Womens Tops,MOSHU,10.0,35.99,25.99,72,4.6,Womens Blouses,Clothing,True,False,5456564238,walmart
PROD_4a767f0ed0,Adult HD Cotton T-Shirt,Fruit of the Loom,6.57,7.86,1.29,106,4.4,Mens Workout Shirts,Clothing,True,False,447982675,walmart
PROD_bfd6f92482,"No Boundaries Flare Pants, 2-Pack, Womens and Womens Plus",No Boundaries,8.89,17.98,9.09,3,5.0,Juniors Activewear,Clothing,True,False,5321127580,walmart
PROD_e867363181,Easy Spirit Womens Traciee Cut Out Floral Print Slide Sandals,Easy Spirit,40.0,62.5,22.51,1,5.0,Womens Slides,Clothing,True,False,1421142720,walmart
PROD_db9c10c97f,"Bare Home Ultra-Soft Sheet Set - Premium 1800 Collection - Deep Pockets - 4-Pieces - Queen, Forged Iron Gray",Bare Home,38.0,46.99,9.0,1322,4.7,Bed Sheets,Home,True,False,2842975297,walmart
PROD_8073612b49,IBTOM CASTLE Toddler Baby Girls 1st Birthday Outfit Princes Dress with Diaper Cover Lace Ruffles Romper Tutu for Cake Smash Photo Shoot 0-6 Months Yellow Daisy,Ibtom Castle,14.0,28.99,15.0,4,5.0,Baby Girls Clothing,Clothing,True,False,2211422215,walmart
PROD_77058a3711,"Ntbay Premium 1800 Series Microfiber Twin Extra Long Flat Sheet with 4 inches Hem, Ultra Soft and Breathable Top Sheet, 66x102 inches, Pale Orange",NT Bay,16.0,24.99,9.0,122,4.9,Flat Sheets,Home,True,False,388405730,walmart
PROD_d3bf41de4e,BERANMEY Cork Footbed Sandals for Women With Comfort Flat Slide Sandals Cork Footbed 2 Straps Adjustable Buckle Slip on Sandals with Comfort Arch Support for Slipper Couple Sandals Unisex Sandals,BERANMEY,20.0,25.99,6.0,6,3.7,Womens Footbed Sandals,Clothing,True,False,5580712192,walmart
