final_price,available_for_delivery,available_for_pickup,brand,review_count,product_id,product_name,category_name,root_category_name,rating,initial_price,discount
7.38,True,False,Hanes,4558,634290741,"Hanes Authentic Men's Short Sleeve Crewneck T-Shirt, Big and Tall Sizes Available S-5XL",Big and Tall Polo Shirts,Clothing,4.2,11.0,3.62
45.0,True,False,SANMADROLA,260,5586004243,"Sanmadrola 100% Double-Sided Waterproof Dog Bed Cover Pet Blanket Sofa Couch Furniture Protector for Kids Children Dog Cat, Reversible Green 82''x102''",Couch Covers,Home,4.7,52.99,8.0
12.0,True,False,Cutie Pie,63,294612862,"Cutie Pie Dreamers Baby Boy & Toddler Boy 4PC Tight Fit Cotton Sleep Set, Size 12 Months-5T",Boys Pajama Sets,Clothing,4.3,14.99,3.0
52.0,True,False,Coodeto,2,5452795545,"Coodeto 4'x6' Area Rugs for Living Room, Non-Slip Machine Washable Rug Oriental Floral Rug Stain Resistant Foldable Carpet for Bedroom, Dusty Blue",All Area Rugs,Home,4.5,65.95,13.99
28.7,True,False,Medgear,227,990631587,2-PACK Medgear 12-Pocket Women's Scrub Set with Silver Snap Detail & Contrast Trim,Black Scrubs,Clothing,3.7,40.98,12.3
88.2,True,False,Amay's,2,3264982193,"Amay Cotton 600TC 4-PCs Sheet Set Easily Fit upto 6-8 Inch Deep Pockets Solid Pattern ( Emperor, Navy Blue )",Colored Sheets,Home,3,97.99,9.8
51.3,True,False,Amay's,6,2007056084,"Amay 800TC Organic Cotton Olympic Queen Size Fitted Sheet ( 66X80 ) Fits Mattress Upto 12-15 inches, White Solid",Cooling Sheets,Home,5,57.0,5.7
16.0,True,False,Home Alone,1,5168635291,Men's Home Alone Merry Christmas Ugly Sweater  Graphic Tee Navy Blue Heather 2X Large,Men's Movies and TV Tees,Clothing,5,18.99,3.0
14.3,True,False,Zenana,2,247854986,Zenana Women & Plus (S-3X) Soft Rayon Long Sleeve Dolphin Hem V-Neck Tee Shirt Top,Halloween Themed Clothing,Party & Occasions,2.5,22.99,8.74
30.6,True,False,Dee's Collection,1,1435905497,"Short Queen Size Tailored Drop Ruffled Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (10 Inch Drop, Lilac)",Toddler Bedding Sets & Sheets,Baby,1,33.99,3.4
35.6,True,False,Shop LC,3,424240661,Shop LC TAMSY Navy Color Rayon Lycra Polyester V Neck Full Sleeve Woven Top-XL,Womens Tops,Clothing,5,39.59,3.96
20.0,True,False,Rabbitgoo,324,931121091,"rabbitgoo Dog Harness, No-Pull Pet Harness with 2 Leash Clips, Adjustable Soft Padded Dog Vest, Reflective Outdoor Pet Oxford Vest with Easy Control Handle for Large Dogs, Beige",No Pull Dog Harnesses,Pets,4.5,35.98,16.0
5.09,True,False,PNTUTB,38,1615356970,"Pntutb Womens Short Clearance,Women's Comfy Drawstring Splice Casual Elastic Waist Loose Shorts Pants",Womens Shorts,Clothing,3.3,5.79,0.7
38.0,True,False,Ryka,1,2727778509,Ryka Womens Ellie Open Toe Slip On Wedge Sandals,Wedge Heels,Clothing,5,54.98,16.99
24.0,True,False,Alliwise,15,5213945506,"(2 Pack) Alliwise Magnesium Glycinate 400mg Natural Mineral Supplement, Support Sleep, Bone Health, Immunity Support & Heart Health, 240 Veg Capsules",All Vitamins & Supplements,Health and Medicine,4.5,35.99,12.0
9.73,True,False,Maidenform,693,145946079,Maidenform Tailored Cotton Boyshort Dream Comfortable Non binding Stretch Soft Underwear,Womens Panties,Clothing,4.5,12.0,2.27
76.5,True,False,Dee's Collection,2,1840373646,Full Size Luxury Extrasoft 100% Supima Cotton 4 Piece Sheets Set in Hotel Quality Sateen Weave Plum Solid 15 Inch Deep Pocket,Toddler Bedding Sets & Sheets,Baby,3,84.99,8.5
21.7,True,False,Gogokids,27,2570734160,"Gogokids Kids Swim Jacket Life Vest Toddler Float Swimsuit with Adjustable Safety Straps Swimming Training Buoyancy Aid Swimwear Blue S, 2-3 Years",Child Life Jackets,Sports & Outdoors,4.9,26.99,5.3
22.5,True,False,SGI bedding,14,799517514,"SGI Bedding 14 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | King, Zebra Print",Bed Skirts,Home,4.4,24.99,2.5
14.0,True,False,Hanerdun,259,5359488153,Hanerdun Womens Workout Yoga Shorts High Waist Bottoms Athletic Running Pants Purple M,Womens Athletic Shorts,Clothing,4.3,17.99,4.0
12.0,True,False,Zenana,9,486462188,Zenana Women's Soft Wide Waistband Active Fitness Tight Yoga Pants Leggings with Pockets,Workout Leggings,Clothing,4.1,18.99,7.0
58.0,True,False,Sunvivi,68,5267464734,"Triple Slow Cooker with 3 Spoons, 3 Pot 1.5 Quart Oval Crock Food Warmer Buffet Server, Stainless Steel",Shop All Slow Cookers,Home,4.7,99.99,42.0
100.0,True,False,Pompeii3,906,603804009,"Pompeii 1/4 Ct TDW Genuine Diamond Studs in 14k Yellow Gold (IJ,I2-I3)",Gold Earrings,Jewelry,4,619.6,519.61
54.1,True,False,Haggar,1427,736890330,Men's Work To Weekend® Khaki Flat Front Pant Classic Fit 41114957522,Mens Pants,Clothing,4.2,61.29,7.23
30.0,True,False,California Design Den,156,1783772415,"California Design Den Queen Fitted Sheet Only, Softest 400 Thread Count 100% Cotton Sateen, Deep Pocket, All-Around Elastic, Side Indicators - Teal",Cotton Sheets,Home,4.5,37.49,7.5
40.0,True,False,LifeStride,7,410834007,LifeStride Womens Charlotte Strappy Dress Sandals - Medium & Wide Width,Stilettos,Clothing,4.4,48.99,9.0
13.1,True,False,Dash,252,36995775,"Dash Original Seasoning Blend, Salt free, 21 oz",Seasoning mixes & blends,Food,4.8,25.99,12.87
42.9,True,False,NELEUS,518,475973491,"NELEUS Mens 2 in 1 Dry Fit Workout Shorts with Liner and Pockets,Black+Gray+Blue,US Size S",Mens Workout Shorts,Clothing,4.5,75.0,32.11
10.3,True,False,No Boundaries,3,5321127579,"No Boundaries Flare Pants, 2-Pack, Womens and Womens Plus",Juniors Activewear,Clothing,5,17.98,7.64
10.5,True,False,Follure Clothing,1,333588477,Women Hooded Sweater Coat Winter Warm Wool Zipper Coat Cotton Coat Outwearpink ladies jacket?Clearance?,Womens Sweaters,Clothing,1,11.89,1.43
9.99,True,False,Ma Croix,93,794414806,Ma Croix Womens Racerback Tank Top Sleeveless Top,Womens Tank Tops,Clothing,3.2,11.99,2.0
71.1,True,False,Hauteloom,824,150973791,"Hauteloom Alstead Shag Moroccan Farmhouse 2'7"" x 7'3"" Runner Bohemian/Global 100% Polypropylene Charcoal/Beige Runner",All Runner Rugs,Home,4.8,79.0,7.9
9.45,True,False,Softsoap,802,845174402,"Softsoap Hand Soap Tablets Lemon Fizz, Refill Tablets (3 Count)",Hand Soaps,Personal Care,3.7,16.988,6.526000000000001
50.3,True,False,Lee,185,597413133,Womens Jeans Deep Relaxed-Fit Side Elastic Stretch 12,Young Adult Clothing,Clothing,4.2,67.14,16.87
14.4,True,False,TheLovely,11,5492294359,TheLovely Men & Women Long Sleeve Baseball Raglan Tee Shirt Top (S-3XL),All Baseball Gear & Equipments,Sports & Outdoors,4.4,15.99,1.6
20.0,True,False,UVPLove,57,3139034210,Uvplove Women's Fall Long Sleeve Crew Neck Loose Lightweight Knitted Pullover Sweater yh purple-l,Womens Sweaters,Clothing,4.5,32.99,13.0
19.0,True,False,Showmall,1503,651165096,SHOWMALL Plus Size Shirt for Women 3/4 Sleeve Clothes Navy Blue 4X Blouse Swing Top Crewneck Maternity Loose Clothing for Leggings,Plus Size Tunic Tops,Clothing,4.4,31.99,13.0
2.28,False,True,Hormel,524,10291017,"HORMEL COMPLEATS Rice & Chicken, Shelf-Stable, 7.5 oz Plastic Microwaveable Tray",Pantry staples,Food,3.8,23.263749999999998,6.07625
25.0,True,False,Chiclily,534,2320713397,"Chiclily Dresses for Women Long Sleeve Round Neck Casual T Shirts Loose Fitting Sweater Tunic Dress with Side Button, US Size Medium in Dark Grey",Womens Sweaters,Clothing,4.8,39.99,15.0
25.9,True,False,Mubineo,48,2294150264,Mubineo Women Denim Long Jumpsuit Casual Spaghetti Strap Wide Leg Romper Pants Summer Baggy Bib Overalls,Womens Denim Overalls,Clothing,3,33.85,7.96
40.0,True,False,FREE COUNTRY,3,2677890305,Free Country Men's Tech Stretch Short II - Blue L,Mens Shorts,Clothing,5,51.0,11.0
15.0,True,False,ZXSXSY,28,5164148011,ZXSXSY Women Sleeveless Square Neck Spaghetti Straps Solid Color Velvet Tank Top,Womens Tank Tops,Clothing,4,17.99,3.0
20.0,True,False,Nlife,144,3100329946,Nlife Women's Bohemian High Waist Flowy Double Layer Maxi Skirt,Womens Skirts,Clothing,3.4,26.99,7.0
106.0,True,False,Amay's,11,2354001915,Amay Grommet Blackout Curtain Panel Baby Pink 84 Inch Wide by 96 Inch Long -1Panel,Shop Curtains,Home,4.5,132.0,26.4
87.0,True,False,EMMA + OLIVER,15,974681248,"Emma + Oliver 6'x9' Contemporary Swirl Plush Pile Accent Rug with Scraped Effect in Purple, Gray, Black and White and Jute Backing",All Area Rugs,Home,5,188.73,101.74
20.0,True,False,Avidlove,9,2978837194,"Avidlove Christmas Romper Pajamas for Women Sexy Santa Velvet Lingerie Jumpsuit Shorts Bodysuit with Belt Sexy Santa Claus Outfits,Red",Lingerie Sets,Clothing,4.9,22.99,3.0
386.0,True,False,WestinTrends,18,874138671,"WestinTrends Dylan Adirondack Chairs Set of 2 with Side Table, All Weather Poly Lumber Outdoor Seating Patio Conversation Bistro Set, Seashell Curved Slat Backrest, Gray",3 Piece Patio Dining Set,Patio & Garden,4.9,599.99,214.0
10.0,True,False,MOSHU,72,5456564238,MOSHU Blouses for Women Dressy Casual Button Down Shirts Ruffle Sleeve V Neck Womens Tops,Womens Blouses,Clothing,4.6,35.99,25.99
6.57,True,False,Fruit of the Loom,106,447982675,Adult HD Cotton T-Shirt,Mens Workout Shirts,Clothing,4.4,7.86,1.29
8.89,True,False,No Boundaries,3,5321127580,"No Boundaries Flare Pants, 2-Pack, Womens and Womens Plus",Juniors Activewear,Clothing,5,17.98,9.09
40.0,True,False,Easy Spirit,1,1421142720,Easy Spirit Womens Traciee Cut Out Floral Print Slide Sandals,Womens Slides,Clothing,5,62.5,22.51
38.0,True,False,Bare Home,1322,2842975297,"Bare Home Ultra-Soft Sheet Set - Premium 1800 Collection - Deep Pockets - 4-Pieces - Queen, Forged Iron Gray",Bed Sheets,Home,4.7,46.99,9.0
14.0,True,False,Ibtom Castle,4,2211422215,IBTOM CASTLE Toddler Baby Girls 1st Birthday Outfit Princes Dress with Diaper Cover Lace Ruffles Romper Tutu for Cake Smash Photo Shoot 0-6 Months Yellow Daisy,Baby Girls Clothing,Clothing,5,28.99,15.0
16.0,True,False,NT Bay,122,388405730,"Ntbay Premium 1800 Series Microfiber Twin Extra Long Flat Sheet with 4 inches Hem, Ultra Soft and Breathable Top Sheet, 66x102 inches, Pale Orange",Flat Sheets,Home,4.9,24.99,9.0
20.0,True,False,BERANMEY,6,5580712192,BERANMEY Cork Footbed Sandals for Women With Comfort Flat Slide Sandals Cork Footbed 2 Straps Adjustable Buckle Slip on Sandals with Comfort Arch Support for Slipper Couple Sandals Unisex Sandals,Womens Footbed Sandals,Clothing,3.7,25.99,6.0
20.0,True,False,ANYJOIN,3688,5741991357,ANYJOIN Women's Summer Casual T Shirt Dresses Short Sleeve Swing Dress Pockets 3XL,Plus Size Dresses,Clothing,4.5,32.89,12.9
28.8,True,False,Dee's Collection,1,1113666022,"Full Size Tailored Drop Ruffled Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (10 Inch Drop, Burgundy)",Toddler Bedding Sets & Sheets,Baby,1,31.99,3.2
9.98,True,False,Wallflower,6,5459864163,"Wallflower Girls Denim Skirt, Sizes 7-16",Girls Skirts and Scooters,Clothing,5,14.98,5.0
9.99,True,False,Phenas,1,833969367,Phenas Mirabel Costume Dress For Girls Cosplay Isabela Madrigal Princess Halloween Dress Up,Princess Baby & Toddler Costumes,Party & Occasions,5,14.99,5.0
17.1,True,False,TheLovely,14,907995515,TheLovely Women & Plus Relaxed Fit Long Sleeve Round Neck & Hem Jersey Tee Shirt Top,Womens Workwear Blouses,Clothing,4.4,18.99,1.9
12.0,True,False,Aveeno,233,536849814,Rose Water & Chamomile Conditioner for Dry Hair,Aveeno Hair Care,Beauty,4.6,14.0,2.01
45.0,True,False,LifeStride,305,305077069,LifeStride Womens I-Loyal Ballet Flats - Various Widths Available,Ballet Flats,Clothing,4.4,49.99,5.0
51.3,True,False,Amay's,1,2335720771,Amay 800TC Organic Cotton King Size Fitted Sheet ( 76X80 ) Fits Mattress Upto 10-12 inches Sage Stripe,Cooling Sheets,Home,5,57.0,5.7
14.0,True,False,Fantaslook,1302,5323811559,Fantaslook Tank Tops for Women Pleated Square Neck Sleeveless Summer Tops Curved Hem Flowy Shirts,Plus Size Tops,Clothing,4.7,32.99,19.0
13.0,True,False,Streamlight,44,372849596,"Luxury Linen Turkish Hand Towels for Bathroom Set of 2, Diamond Weave Soft Cotton, 16 x 40 Inches Decorative Peshtemal-Pack of 2, Turquoise",Bathroom Sets,Home,4.6,17.99,5.0
4.44,True,False,Enjocho,1,5784496986,EnJoCho Toddler Children Boys Pull On Shorts Kids Summer Solid Color Elastic Waist Sports Jogger Workout Cargo Pants Shorts Kids Casual Sports Daily Wear Clothes,Boys Athletic Shorts and Pants,Clothing,1,5.05,0.61
52.7,True,False,Jessica London,1033,5263061917,Jessica London Women's Plus Size Elastic Waist Cotton Flowing Maxi Crinkled Skirt,Womens Plus Skirts,Clothing,4.6,60.87,8.18
35.0,True,False,Natural Uniforms,30,142460087,"Natural Uniforms Short Sleeve Coverall 399 ( Navy, Medium )",Mens Work Coveralls,Clothing,4,38.95,4.0
21.6,True,False,Shilucheng,305,2546499171,"Shilucheng Cooling 3 Piece Luxury Bed Sheets Set, 1800 Series Microfiber Bed Sheets, 16"" Deep Pocket, Twin, Beige",Cooling Sheets,Home,4.5,30.99,9.4
29.0,True,False,Dream Pairs,174,375469856,DREAM PAIRS Women's Open Toe Ankle Strap Casual Flatform Platform Sandals REED-1 GOLD size 10,Wedges,Clothing,4.6,40.99,12.0
7.49,True,False,PNTUTB,1,334694770,"Pntutb Ladies Clearance Clothes,Autumn Winter Pullover Print Round Neck Hooded Sweatshirt",Womens Hoodies,Clothing,1,8.49,1.0
9.99,True,False,PatPat,188,1969219390,PatPat Boys Swim Trunks Family Matching Set Stripe Starts Independence Day Outfits Board Shorts Mommy and Me Bathing Suits,Mens Swimwear,Clothing,4.2,14.99,5.0
17.0,True,False,Romanstile,157,1579063028,"Romanstile 2 Pack Rectangle Tablecloth - Washable Table Cloth Resistance Microfiber Tablecloth Decorative Table Cover for Dining,Party,Outdoor,Tablecloths 60x84inch,Beige",Fabric Tablecloths,Home,4.7,18.99,2.0
8.86,True,False,BELLA + CANVAS,31,286456181,Bella + Canvas Unisex Jersey Short-Sleeve T-Shirt - 3001C,Mens T-Shirts,Clothing,4.6,10.05,1.19
29.0,True,False,Ibtom Castle,90,1914959787,IBTOM CASTLE Little Big Girls Flower Vintage Floral Lace 3/4 Sleeves Floor Length Dress Wedding Party Evening Formal Pageant Dance Gown 5-6 Years Blue,Girls Dresses,Clothing,4.5,35.98,6.99
27.0,True,False,Revlon,34,22211125,"Revlon Just Bitten Lipstain + Balm 020 Beloved: lipstain .09 Oz., balm .05 Oz.",All Makeup,Beauty,3,28.814999999999998,11.002
15.0,True,False,Asklazy,70,5259156723,"Asklazy Women's Summer Sleeveless Chiffon Blouse Business Casual Tank Flowy Tops for Women,US Size,Wine Red,M",Womens Blouses,Clothing,4.6,42.99,28.0
104.0,True,False,Eiderdown Décor,12,5146321102,400 Thread Count White Cotton Sateen Hotel Stitch Duvet Cover in Scalloped Embroidery Twin/TwinXL White Border,Shop Bedding,Home,4.7,121.99,17.99
18.0,True,False,AMITOFO,85,2890664646,"AMITOFO Compression Socks for Women Wide Calf 3 Pairs Men Circulation 20-30mmHg Plus Size Knee High Support Stockings for Medical | Circulation | Nurses | Running | Travel,Black 4XL",Socks,Clothing,4.3,25.99,8.0
86.4,True,False,Amay's,2,1129949808,Amay Rod Pocket Curtain Panel Draperies Beige 72 Inch Wide by 72 Inch Long-1 Panel,Shop Curtains,Home,3,108.0,21.6
14.0,True,False,BERANMEY,282,5172156163,BERANMEY Cute Smile Face Slippers for Women Perfect Soft Plush Comfy Warm Slip-On Happy Face Slippers fo Women Indoor fluffy Smile House Slippers for Women and Men Non-slip Fuzzy Flat Slides,Womens Slide Slippers,Clothing,4.2,25.99,12.0
20.0,True,False,Woman Within,1127,890933549,Woman Within Women's Plus Size Perfect Long-Sleeve Henley Tee,Plus Size Tshirts,Clothing,4.3,23.72,3.77
33.0,True,False,NELEUS,93,3599349614,"NELEUS Men's Workout Athletic Pants Running Sweatpants With Pockets Relaxed Fit,Black+Gray,US Size L",Mens Workout Pants,Clothing,4.7,60.0,27.02
17.0,True,False,DreamFish,186,5055455726,DreamFish Womens Nightgown Short Sleeve Sleepshirt V Neck Sleepwear Casual Loungewear Ladies Sleepwear,Womens Nightshirts & Gowns,Clothing,4.8,29.99,13.0
36.0,True,False,Bruno Marc,177,460164326,Bruno Marc Mens Classic Oxfords Shoes Fashion Casual Leather Shoes for Men Lace Up Comfort Oxford Shoes Lg19008M Tan Size 12,Mens Oxfords Shoes,Clothing,4.8,39.99,4.0
155.0,True,False,Amay's,2,2783711895,Amay Rod Pocket Curtain Panel Baby Pink 120 Inch Wide by 132 Inch Long-1 Panel,Shop Curtains,Home,5,194.0,38.8
55.8,True,False,Amay's,2,3250236923,"Amay 800TC Organic Cotton Emperor Size Fitted Sheet ( 84X84 ) Fits Mattress Upto 10-12 inches, Chocolate Solid",Cooling Sheets,Home,5,62.0,6.2
67.0,True,False,Vionic,103,2417910874,Vionic Womens Alvana Leather Thong Slide Sandals,Womens Slides,Clothing,2.9,100.99,34.0
29.0,True,False,Ryka,2195,5326305256,Ryka Womens Viv Snake Print Lifestyle Fashion Sneakers,Womens Casual Shoes,Clothing,4.4,36.99,8.0
34.0,True,False,Giani Bernini,1,855837951,Giani Bernini Womens Velma Faux Leather Memory Foam Mary Jane Heels,High Heels,Clothing,5,49.8,15.81
20.0,True,False,Exclusivo Mezcla,115,5172205930,"Exclusivo Mezcla Orthopedic Pet Bed for Small Dogs 20''X15'', Egg Crate Foam Small Dog Beds with Removable Washable Cover,Waterproof Pet Bed Mat, Navy Blue",Orthopedic Dog Beds,Pets,4.5,59.99,40.0
3.97,False,True,Cuisinart,3,5464020385,Cuisinart Smokey Maple Bacon Seasoning,Seasoning mixes & blends,Food,4.3,23.263749999999998,6.07625
11.5,True,False,CPOKRTWSO,380,1786660054,CPOKRTWSO Women's Plus Size Tops 3/4 Sleeve Shirts Dressy Casual V Neck Tunic Blouse (M-4XL),Womens Workwear Blouses,Clothing,4.4,30.32,18.83
57.0,True,False,Sunstone Metal Products,2,538579916,SUN STONE Womens Brown Ring Hardware Non-Slip Breathable Square Toe Stacked Heel Zip-Up Leather Booties 6.5,Womens Booties,Clothing,5,119.5,62.52
33.0,True,False,Ibtom Castle,24,5187951341,IBTOM CASTLE Flowers Girls Tulle Lace Dress for Kids Wedding Bridesmaid Pageant Birthday Party Communion Formal Princess Prom Maxi Gown 3-4 Years Dark Blue,Girls Dresses,Clothing,4.5,40.99,8.0
16.0,True,False,Batman,1,942432062,Men's Batman Joker Text Logo  Graphic Tee Royal Blue Heather 2X Large,Mens Graphic Tees,Clothing,5,18.99,3.0
9.99,True,False,PatPat,37,5383710772,PatPat Toddler Girls One Piece Swimsuits Cute Tropical Swimwear Family Matching Bathing Suit Sizes 2-9,Baby Girls Swimsuit Cover-ups,Clothing,4.4,58.48,48.49
11.0,True,False,Happy Town,2,5537013909,Happy Town Infant Girl Summer Outfits Baby Girl Ruffle Sleeve Tops Floral Shorts Set For 1-18M,Toddler Girls Outfit Sets,Clothing,5,19.99,9.0
34.2,True,False,Jessica London,296,338559263,Jessica London Women's Plus Size Stretch Denim Skirt Elastic Waist Long Jean Maxi Skirt,Womens Workwear Skirts,Clothing,4.2,39.0,4.79
49.5,True,False,Amay's,8,3096395012,Amay 800 Thread Count 100% Organic Cotton Twin XL Size 1PC Flat Sheet ( 70x102 ) Aqua Blue Striped,Colored Sheets,Home,5,55.0,5.5
120.0,True,False,Hommow,54,391736091,"Hommow Outdoor Chaise Lounge Chair, Set of 2 Adjustable Patio Chaise Lounges for Beach Yard Pool,Blue",Outdoor Chaise Lounges,Patio & Garden,3.5,159.99,40.0
38.0,True,False,Comfort Canopy,28,1743897163,Comfort Canopy - 4 Piece Gray Chevron Printed Bed Sheets for California King Bedding,Bed Sheets,Home,4.9,109.99,72.0
9.97,True,False,No Boundaries,16,2531977069,"No Boundaries Womens Mid-Heel Slinky Slide Sandals, Sizes 6-11",Womens Slides,Clothing,4.8,16.98,7.01
18.0,False,False,Purina ONE,451,24190989,"Purina ONE High Protein, Healthy Weight Dry Cat Food, +Plus Ideal Weight With Turkey, 7 lb. Bag",All Cat Food,Pets,4.7,57.71888888888889,17.816666666666666
34.0,True,False,wendunide,1,1796059258,wendunide summer dress Women's Vintage 1920s Sequin Beaded Tassels Party Night Hem Flapper Gown Dress Black L,Womens Dresses,Clothing,5,43.79,9.8
38.0,True,False,American Soft Linen,1455,178455834,"American Soft Linen Luxury 6 Piece Bath Towel Set, 100% Cotton Turkish Towels for Bathroom, Light Grey",Bath Towels,Home,4.7,49.99,12.01
26.0,True,False,Penny Sue,44,5070152382,Pennysue Women's Cork Footbed Slide Sandals with Arch Support 2 Strap Adjustable Buckle Glitter Slip on Slipper Shoes Softey Flat Sandals 10M,Womens Footbed Sandals,Clothing,4.3,35.99,10.0
11.0,True,False,TheLovely,1,842910182,"""Women Strapless Pleated Solid Colors Smocked Bandeau Sexy Tube Crop Tops (GOLDEN MUSTARD, Medium)""",Womens Workwear Blouses,Clothing,5,16.99,5.95
29.0,True,False,Ibtom Castle,90,1985101100,IBTOM CASTLE Little Big Girls Flower Vintage Floral Lace 3/4 Sleeves Floor Length Dress Wedding Party Evening Formal Pageant Dance Gown 7-8 Years Dark Green,Girls Dresses,Clothing,4.5,35.98,6.99
4.29,True,False,ZZwxWA,1,5588310453,"ZZwxWA Today Discount Dressy Tank Top for Women, Women's Seamless Suspender with Added Velvet and Thick Back Protection Bottom Coat Tank Tops Round Neck Tank Tops Summer Saving",Womens Tank Tops,Clothing,5,4.99,0.7
20.0,True,False,TIYOMI,56,5296247194,TIYOMI Plus Size Women's Surfing 2X Long Sleeve Swimsuits 2 Piece Blue Swimwear Rash Guard UPF 50+ Sun Protection Swimsuit Tummy Control Bathing Suits with Shorts 2XL 18W 20W,Young Adult Swimsuits,Clothing,4.7,28.99,9.0
13.5,True,False,NELEUS,7,5446692947,"NELEUS Womens 4"" Spandex Booty Shorts Yoga Workout Athletic Shorts High Waist with Pockets,Purple,US Size M",Womens Athletic Shorts,Clothing,4.6,14.99,1.5
18.0,True,False,MINTREUS,84,6077957065,MINTREUS Women's Nightgown Short Sleeve Nightshirt V Neck Sleep Shirt Loose Loungewear Casual Sleepwear,Womens Nightshirts & Gowns,Clothing,4.7,26.99,9.0
12.5,True,False,Revlon,2765,182430131,"Revlon ColorStay Liquid Foundation Makeup, Matte Finish, Combination/Oily Skin, SPF 15, Vanilla, 1 fl oz.",Liquid Foundation,Beauty,4.3,28.814999999999998,11.002
165.0,True,False,MLILY,53,260485781,"MLILY 5 inch Memory Foam Mattress for Kids, Twin Size Mattress for Bunk Bed, Purple, Medium",Memory Foam Mattresses,Home,4.7,449.0,284.01
11.0,True,False,Asklazy,142,5154791062,"Asklazy Women's Boho Tops Floral V Neck 3/4 Sleeve Cold Shoulder Blouse Shirts,US Size,Black,M",Womens Tops,Clothing,4.7,45.99,35.0
14.0,True,False,Jockey,93,5002982468,Jockey Women's Worry Free Cotton Stretch Heavy Absorbency Sleep S,Jockey Panties,Clothing,4.4,18.99,5.0
72.0,True,False,Amay's,13,2972690411,Amay Grommet Top Blackout Curtain Panel Greyish White 60 Inch Wide by 72 Inch Long-1Panel,Shop Curtains,Home,5,90.0,18.0
1.72,False,True,Campbell's Condensed Healthy Request,535,10321730,"Campbell's Condensed Heart Healthy Cream of Celery Soup, 10.5 oz Can",Condensed soup,Food,4.6,23.263749999999998,6.07625
30.7,True,False,Roaman's,417,3332740914,Roaman's Women's Plus Size Three-Quarter Notch-Neck Soft Knit Tunic,Plus Size Tunic Tops,Clothing,4.4,36.57,5.9
12.0,True,False,TheLovely,2,970939244,TheLovely Women & Plus Scoop Neck Sleeveless Round Hem Relaxed Fit Casual Tank Top,Workout Tank Tops,Clothing,5,16.99,5.0
13.0,True,True,DreamBone,406,789503917,"DreamBone DreamSticks with Real Peanut Butter and Chicken, Rawhide-Free Chews for Dogs, 13 Count",DreamBone,Pets,4.8,57.71888888888889,17.816666666666666
77.7,True,False,Kingsize,27,553201076,KingSize Men's Big & Tall Double Adjustable Strap Comfort Walking Shoe,Mens Walking Shoes,Clothing,4.5,90.15,12.43
29.0,True,False,Avidlove,1,3789037962,Avidlove Maternity Nursing Pajama Sets Labor Delivery Pjs Louge Set Breastfeeding Pajamas Short Sleeve Top & Pants Pregnancy Sleepwear Set,Womens Pajama Sets,Clothing,5,35.99,7.0
18.8,True,False,Bali,28,199409627,Bali Womens Smoothing Cotton Brief 2-Pack Style-X037,Briefs,Clothing,4.2,21.65,2.84
15.0,True,False,A2Y,53,293568564,A2Y Women's Basic Casual Essentials 4-Button Junior-Fit PK Cotton Pique Polo Shirt Maroon XL,Juniors Blouses & Shirts,Clothing,3.8,17.9,2.91
8.11,True,False,Fruit of the Earth,73,45696491,Fruit of the Earth Vitamin E Skin Care Cream 4 oz Cream,Hand Creams,Personal Care,4.7,16.988,6.526000000000001
7.42,False,True,Bob's Red Mill,390,887305646,Bob's Red Mill Gluten Free Old Fashioned Rolled Oats 32 oz Pkg,Hot Cereal & Grits,Food,4.8,23.263749999999998,6.07625
141.0,True,False,Hauteloom,1267,926616414,"Hauteloom Bodrum 6' 7"" x 9' Moroccan Bohemian Updated Traditional - Oriental Area Rug - Oval - Polypropylene - Saffron, Light Gray, Charcoal, Teal, Dark Blue, Garnet, Burnt Orange, Beige",All Area Rugs,Home,4.6,157.0,15.7
13.0,True,False,Fantaslook,46,5271677233,Fantaslook U Neck Tank Top for Women Sleeveless Split Curved Hem Tunic Tops Summer Casual Tank Tops,Womens Tank Tops,Clothing,4.5,29.99,17.0
20.0,True,False,Jockey,700,5619052041,Jockey Men's Ultra Soft Pant,Mens Pants,Clothing,4.5,28.5,8.51
60.7,True,False,G3 Home,1,446839423,"G3 Home 90036 Ivy Bedspread Set, White - Queen Size - 3 Piece",Toddler Bedding Sets & Sheets,Baby,1,68.31,7.59
9.99,True,False,FITOP,7,2212970912,Sports Bra for Women High Impact V-Back Gym Yoga Strappy Padded Racerback Bras Large Bust Exercise Athletic Bras,High Support,Clothing,4.6,19.99,10.0
17.0,True,False,SANMADROLA,260,5589451590,"Sanmadrola Waterproof & Reversible Dog Bed Cover Pet Blanket Sofa, Couch Cover Mattress Protector Furniture Protector for Dog, Pet, Cat 30''x30'' Blue",Slipcovers,Home,4.7,29.99,13.0
54.0,True,False,Lochas,937,6292721825,"Lochas Soft Fluffy Rugs Shag Area Rug Carpet for Bedroom Living Room Indoor Nursery Home Decor,5.3'x7.5',Yellow",All Area Rugs,Home,4.3,59.99,6.0
